prediction,target
prediction,99.0

Metric rmse = ,17.62635450563578

Metric,Score
MAE,12.637133932330244
MSE,310.6883731583468
RMSE,17.62635450563578
R2,0.37931076847349576
MAPE,0.29452582679701406
