Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,Learner 6,Learner 7,Learner 8,Learner 9,Learner 10,counter
0.0,0.2448986682643843,-0.0069351757602034,0.0,-0.0346767358222933,0.0,0.0,0.0,0.0,0.0,9
0.0009553830734859,0.0894491538753225,0.0,0.0,0.0077823569880793,0.0,0.0391257035738626,0.0,0.0,0.0082504785359367,5
0.0,0.0,0.0,0.0191100911742434,-0.0060067724856887,0.0,0.0457872630044587,0.0,0.0,0.0107592944194703,7
0.0440032788540134,0.0003984109129705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0403564767511384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0002678346050327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307098952988873,9
0.0,0.0075597348511192,0.0013376224312324,0.0218237330639409,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0364683389345343,0.0,0.0,-0.0059954025460305,9
-0.0024915133826375,0.0205107945729756,0.0018695135660463,0.0,0.0,0.0008254447464348,0.0,0.0,0.0,0.0082206601847418,10
0.0,0.0005821459119578,0.0,0.0,0.0,-0.0129308329252243,0.0,0.0,0.0,0.0412272927546752,9
0.0,-0.0018710434133405,0.0,0.0,0.0,0.0,0.0,0.0255948650354017,-0.0061252137402949,0.0103270029283999,8
0.0160825220343173,0.0029150748776287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085914717915871,8
-0.0008998626407408,0.0071774022504506,0.0058807196556831,0.0140107402251422,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,-0.0011575937927201,0.0,0.0,0.0,0.0272453122380142,0.0,0.0,0.0,9
0.0043604889741813,0.0025157394272995,0.0,0.0,0.0,0.0036646904786856,0.0,0.0,0.0,0.0147539805724458,7
0.0028364458635278,9.960898985363344e-05,0.0,0.0,0.0,0.0130969282393512,0.0,0.0,0.0,0.0083405900774063,7
0.024297494002664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0233087781913994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0,0.0,0.0228933371416038,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213918755537461,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210950199004653,0.0,0.0,9
0.0052280520057161,0.0,0.0,0.0,0.0,0.000226231016871,0.0,0.0139917958146915,0.0,0.0,8
0.0,-0.0001087033369416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173576661554561,9
0.0,0.0,0.0,0.0,0.0168483001521585,0.0,0.0,0.0,0.0,0.0,9
0.0013390550606238,0.0153327093634716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0166623362046865,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,-0.00496176822283,0.0,0.0,0.0,0.0115714917040419,0.0,0.0,0.0,0.009940731506006,8
0.0,0.0009220644847456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152768406385858,9
0.0,-0.0002083040986807,0.0,0.0,0.0,0.0101537221425254,0.0,0.0,0.0,0.0062199369110012,9
0.0,0.0160121123428401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0032606950394834,0.0,0.0,0.0,0.0,0.0,0.0121626343175297,8
0.0,-0.000583123107756,0.0,0.0,0.0,0.015874840118112,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0,-0.0123460825351541,0.0,0.0,0.0,0.0,0.0275414328888353,9
0.0,-0.0027955664885663,0.0,0.0,0.0156299670826925,0.0023245758893195,0.0,0.0,0.0,0.0,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149236703207088,9
0.0,0.0,0.0,0.0,0.0,-0.0010629019563954,0.0,0.0,0.0,0.0159607891526277,9
0.0,0.0023655626044793,0.0,0.0,0.0122287335415391,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142443558004642,9
0.0141155490090311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0006610219095478,0.0,0.013119334694845,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0009825366425017,0.0070669447810404,0.0,0.0,0.0,0.0,0.0,0.0,0.0056357204037373,9
0.0,0.0,0.0,0.0,0.0,0.0132846470199707,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0062792882890727,0.0,0.0,0.0,0.0,0.0,0.0,0.0068880965838102,9
