0,0.7518057144975843,
1,1.2950669678803544,
2,18.006833198761672,
3,8.82753337500078,
4,3.058793853131124,
5,1.2205185714517457,
6,4.4524472107060475,
7,0.9580483300584749,
8,0.6186987336359759,
9,0.5867213870435156,
10,0.49849932073983244,
11,0.5480912609965112,
12,0.5157829073606742,
13,0.5114176536738234,
14,0.4488741208533344,
15,0.42571869781033855,
16,0.41152071959435743,
17,0.3972410981982316,
18,0.4205086556024859,
19,0.3611515331984869,
20,0.35495115717093795,
21,0.3459870673443617,
22,0.3342469399367172,
23,0.3258601883675946,
24,0.3235608887416643,
25,0.3285362715889243,
26,0.3228197260411647,
27,0.3255891962400044,
28,0.317985765871944,
29,0.3048487576446187,
30,0.2928701853616142,
31,0.29827562939044344,
32,0.28565379161444443,
33,0.2834829496260167,
34,0.282028876182282,
35,0.28226226014870404,
36,0.28108648016825233,
37,0.28116443710315386,
38,0.28091210677025136,
39,0.2787903477619099,
40,0.27741563725453294,
41,0.27693057229269363,
42,0.27631009994996075,
43,0.27557756308961273,
44,0.2748506130195699,
45,0.274230313642235,
46,0.27375526364549546,
47,0.273416750290729,
48,0.27406232508922374,
49,0.2731521592988443,
50,0.27314070750469716,
51,0.2731452475565619,
